start_station_id,end_station_id,start_station_name,end_station_name,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,count
253,1025,Kings Building 2,Dundee Terrace,55.9232,-3.17165,55.93971,-3.22059,1
253,1052,Kings Building 2,Surgeons Hall,55.9232,-3.17165,55.94664,-3.18547,1
253,1055,Kings Building 2,Roseburn Street,55.9232,-3.17165,55.94443,-3.2345,1
253,1096,Kings Building 2,West Crosscauseway,55.9232,-3.17165,55.94384,-3.18495,1
253,1727,Kings Building 2,Causewayside,55.9232,-3.17165,55.93651,-3.18017,1
253,1743,Kings Building 2,Logie Green Road,55.9232,-3.17165,55.96406,-3.1957,1
253,1744,Kings Building 2,Morningside Road,55.9232,-3.17165,55.92799,-3.20975,1
254,246,Kings Building 3,Royal Commonwealth Pool,55.92348,-3.17538,55.939,-3.17392,1
254,262,Kings Building 3,Canonmills,55.92348,-3.17538,55.9628,-3.19628,1
254,265,Kings Building 3,Meadows East,55.92348,-3.17538,55.93981,-3.18274,1
254,1727,Kings Building 3,Causewayside,55.92348,-3.17538,55.93651,-3.18017,1
254,1730,Kings Building 3,East London Street,55.92348,-3.17538,55.95995,-3.1872,1
254,1748,Kings Building 3,Colinton Road,55.92348,-3.17538,55.93342,-3.2124,1
256,256,St Andrews House,St Andrews House,55.95316,-3.18168,55.95316,-3.18168,1
256,1728,St Andrews House,Portobello - Kings Road,55.95316,-3.18168,55.95792,-3.11833,1
256,1818,St Andrews House,Dynamic Earth,55.95316,-3.18168,55.95109,-3.17572,1
256,1824,St Andrews House,Duke Street,55.95316,-3.18168,55.96901,-3.16739,1
258,250,Stockbridge,Victoria Quay,55.95857,-3.20807,55.97762,-3.17413,5
258,258,Stockbridge,Stockbridge,55.95857,-3.20807,55.95857,-3.20807,3
258,1038,Stockbridge,South Trinity Road,55.95857,-3.20807,55.97133,-3.20796,1
258,1052,Stockbridge,Surgeons Hall,55.95857,-3.20807,55.94664,-3.18547,2
258,1720,Stockbridge,Dundas Street,55.95857,-3.20807,55.96076,-3.20128,1
258,1726,Stockbridge,Simon Square,55.95857,-3.20807,55.94486,-3.18259,1
258,1749,Stockbridge,Dean Street,55.95857,-3.20807,55.95728,-3.21429,1
258,1824,Stockbridge,Duke Street,55.95857,-3.20807,55.96901,-3.16739,1
259,183,St Andrew Square,Waverley Bridge,55.95491,-3.19244,55.95198,-3.19189,1
259,247,St Andrew Square,Charlotte Square,55.95491,-3.19244,55.95234,-3.2071,1
259,259,St Andrew Square,St Andrew Square,55.95491,-3.19244,55.95491,-3.19244,2
259,262,St Andrew Square,Canonmills,55.95491,-3.19244,55.9628,-3.19628,1
259,358,St Andrew Square,Leith Walk,55.95491,-3.19244,55.96504,-3.17669,2
259,1038,St Andrew Square,South Trinity Road,55.95491,-3.19244,55.97133,-3.20796,1
259,1090,St Andrew Square,Hillside Crescent,55.95491,-3.19244,55.95787,-3.17589,2
259,1097,St Andrew Square,Gladstone Terrace,55.95491,-3.19244,55.93796,-3.18502,1
259,1720,St Andrew Square,Dundas Street,55.95491,-3.19244,55.96076,-3.20128,1
259,1729,St Andrew Square,McDonald Road,55.95491,-3.19244,55.96403,-3.18518,1
259,1749,St Andrew Square,Dean Street,55.95491,-3.19244,55.95728,-3.21429,1
259,1808,St Andrew Square,Gorgie Road,55.95491,-3.19244,55.93874,-3.22991,2
260,246,Lauriston Place,Royal Commonwealth Pool,55.94477,-3.19727,55.939,-3.17392,1
260,249,Lauriston Place,Fountainbridge,55.94477,-3.19727,55.94336,-3.20925,1
260,260,Lauriston Place,Lauriston Place,55.94477,-3.19727,55.94477,-3.19727,1
260,296,Lauriston Place,Castle Terrace,55.94477,-3.19727,55.94677,-3.20204,1
260,1025,Lauriston Place,Dundee Terrace,55.94477,-3.19727,55.93971,-3.22059,1
260,1721,Lauriston Place,Tollcross,55.94477,-3.19727,55.94425,-3.2031,2
260,1731,Lauriston Place,Pleasance Courtyard,55.94477,-3.19727,55.94749,-3.18111,1
260,1748,Lauriston Place,Colinton Road,55.94477,-3.19727,55.93342,-3.2124,2
260,1765,Lauriston Place,Haymarket Terrace,55.94477,-3.19727,55.94606,-3.22302,2
260,1767,Lauriston Place,Bruntsfield Links,55.94477,-3.19727,55.93712,-3.20643,3
260,1823,Lauriston Place,Boroughmuir,55.94477,-3.19727,55.94007,-3.21534,1
260,1824,Lauriston Place,Duke Street,55.94477,-3.19727,55.96901,-3.16739,3
262,250,Canonmills,Victoria Quay,55.9628,-3.19628,55.97762,-3.17413,1
262,254,Canonmills,Kings Building 3,55.9628,-3.19628,55.92348,-3.17538,1
262,258,Canonmills,Stockbridge,55.9628,-3.19628,55.95857,-3.20807,1
262,358,Canonmills,Leith Walk,55.9628,-3.19628,55.96504,-3.17669,2
262,1038,Canonmills,South Trinity Road,55.9628,-3.19628,55.97133,-3.20796,1
262,1728,Canonmills,Portobello - Kings Road,55.9628,-3.19628,55.95792,-3.11833,2
262,1745,Canonmills,Scotland Street,55.9628,-3.19628,55.96038,-3.19547,1
262,1753,Canonmills,Waitrose Comely Bank,55.9628,-3.19628,55.95954,-3.22343,2
262,1824,Canonmills,Duke Street,55.9628,-3.19628,55.96901,-3.16739,1
264,183,Pollock Halls,Waverley Bridge,55.94008,-3.17175,55.95198,-3.19189,1
264,252,Pollock Halls,Kings Buildings 1,55.94008,-3.17175,55.92419,-3.17383,1
264,264,Pollock Halls,Pollock Halls,55.94008,-3.17175,55.94008,-3.17175,2
264,265,Pollock Halls,Meadows East,55.94008,-3.17175,55.93981,-3.18274,2
264,358,Pollock Halls,Leith Walk,55.94008,-3.17175,55.96504,-3.17669,1
264,1017,Pollock Halls,Crichton Street,55.94008,-3.17175,55.94478,-3.18691,1
264,1727,Pollock Halls,Causewayside,55.94008,-3.17175,55.93651,-3.18017,1
264,1731,Pollock Halls,Pleasance Courtyard,55.94008,-3.17175,55.94749,-3.18111,1
265,183,Meadows East,Waverley Bridge,55.93981,-3.18274,55.95198,-3.19189,1
265,189,Meadows East,City Chambers,55.93981,-3.18274,55.95011,-3.19026,1
265,246,Meadows East,Royal Commonwealth Pool,55.93981,-3.18274,55.939,-3.17392,1
265,247,Meadows East,Charlotte Square,55.93981,-3.18274,55.95234,-3.2071,2
265,248,Meadows East,Bristo Square,55.93981,-3.18274,55.94583,-3.18905,1
265,252,Meadows East,Kings Buildings 1,55.93981,-3.18274,55.92419,-3.17383,1
265,254,Meadows East,Kings Building 3,55.93981,-3.18274,55.92348,-3.17538,2
265,259,Meadows East,St Andrew Square,55.93981,-3.18274,55.95491,-3.19244,3
265,260,Meadows East,Lauriston Place,55.93981,-3.18274,55.94477,-3.19727,1
265,265,Meadows East,Meadows East,55.93981,-3.18274,55.93981,-3.18274,3
265,285,Meadows East,Ocean Terminal,55.93981,-3.18274,55.98129,-3.17635,2
265,358,Meadows East,Leith Walk,55.93981,-3.18274,55.96504,-3.17669,1
265,1024,Meadows East,Meadow Place,55.93981,-3.18274,55.94024,-3.19464,4
265,1025,Meadows East,Dundee Terrace,55.93981,-3.18274,55.93971,-3.22059,1
265,1042,Meadows East,Kings Buildings - Murchison House,55.93981,-3.18274,55.92446,-3.17873,1
265,1096,Meadows East,West Crosscauseway,55.93981,-3.18274,55.94384,-3.18495,2
265,1097,Meadows East,Gladstone Terrace,55.93981,-3.18274,55.93796,-3.18502,1
265,1720,Meadows East,Dundas Street,55.93981,-3.18274,55.96076,-3.20128,1
265,1721,Meadows East,Tollcross,55.93981,-3.18274,55.94425,-3.2031,2
265,1728,Meadows East,Portobello - Kings Road,55.93981,-3.18274,55.95792,-3.11833,2
265,1767,Meadows East,Bruntsfield Links,55.93981,-3.18274,55.93712,-3.20643,2
265,1769,Meadows East,Brunswick Place,55.93981,-3.18274,55.96085,-3.18099,1
265,1823,Meadows East,Boroughmuir,55.93981,-3.18274,55.94007,-3.21534,1
285,249,Ocean Terminal,Fountainbridge,55.98129,-3.17635,55.94336,-3.20925,1
285,250,Ocean Terminal,Victoria Quay,55.98129,-3.17635,55.97762,-3.17413,1
285,285,Ocean Terminal,Ocean Terminal,55.98129,-3.17635,55.98129,-3.17635,4
285,1726,Ocean Terminal,Simon Square,55.98129,-3.17635,55.94486,-3.18259,2
285,1769,Ocean Terminal,Brunswick Place,55.98129,-3.17635,55.96085,-3.18099,2
285,1823,Ocean Terminal,Boroughmuir,55.98129,-3.17635,55.94007,-3.21534,1
285,1824,Ocean Terminal,Duke Street,55.98129,-3.17635,55.96901,-3.16739,2
285,2259,Ocean Terminal,Leith Walk North,55.98129,-3.17635,55.96792,-3.17359,1
289,260,Castle Street,Lauriston Place,55.9515,-3.20318,55.94477,-3.19727,1
289,289,Castle Street,Castle Street,55.9515,-3.20318,55.9515,-3.20318,1
289,358,Castle Street,Leith Walk,55.9515,-3.20318,55.96504,-3.17669,1
289,1017,Castle Street,Crichton Street,55.9515,-3.20318,55.94478,-3.18691,1
289,1025,Castle Street,Dundee Terrace,55.9515,-3.20318,55.93971,-3.22059,2
289,1096,Castle Street,West Crosscauseway,55.9515,-3.20318,55.94384,-3.18495,1
289,1721,Castle Street,Tollcross,55.9515,-3.20318,55.94425,-3.2031,1
289,1743,Castle Street,Logie Green Road,55.9515,-3.20318,55.96406,-3.1957,1
289,1770,Castle Street,Ellersly Road,55.9515,-3.20318,55.94505,-3.25088,1
289,1798,Castle Street,Chambers Street,55.9515,-3.20318,55.9476,-3.18892,1
289,1799,Castle Street,Murrayfield,55.9515,-3.20318,55.94479,-3.24367,1
289,1808,Castle Street,Gorgie Road,55.9515,-3.20318,55.93874,-3.22991,1
289,1823,Castle Street,Boroughmuir,55.9515,-3.20318,55.94007,-3.21534,1
296,296,Castle Terrace,Castle Terrace,55.94677,-3.20204,55.94677,-3.20204,1
296,1721,Castle Terrace,Tollcross,55.94677,-3.20204,55.94425,-3.2031,2
296,1808,Castle Terrace,Gorgie Road,55.94677,-3.20204,55.93874,-3.22991,1
296,1823,Castle Terrace,Boroughmuir,55.94677,-3.20204,55.94007,-3.21534,2
349,289,Orchard Brae House,Castle Street,55.95508,-3.22363,55.9515,-3.20318,1
