77,25.27,43.93,0,2,1
75,26.24,47.83,0,2,1
74,27.23,49.79,0,2,1
78,26.37,46.74,0,2,1
80,27.24,49.45,0,2,1
81,26.56,44.08,0,2,1
83,26.91,45.23,0,1,2
86,28.15,46.63,0,1,2
82,35.74,51.87,0,2,1
84,27.76,50.68,0,2,1
85,28.45,52.17,0,2,1
88,29.74,53.78,0,2,1
89,40.96,53.47,0,2,1
90,44.06,55.69,0,2,1
91,44.09,56.07,0,2,1
94,45.9,55.08,0,2,1
92,44.3,56.11,0,2,1
93,47.47,59.39,0,2,1
95,46.0,54.54,0,1,2
96,46.43,57.42,0,2,1
97,60.72,58.57,0,1,2
99,50.94,61.35,0,1,2
98,63.22,63.38,0,1,2
101,57.28,65.61,0,2,1
100,58.49,68.98,0,2,1
102,57.07,65.11,0,2,1
103,61.73,68.86,0,2,1
104,65.16,69.26,0,2,1
105,66.66,70.01,0,2,1
111,15.13,20.69,0,2,1
109,20.7,27.59,0,2,1
106,68.49,71.25,0,2,1
110,14.37,22.0,0,2,1
107,67.42,68.82,0,2,1
108,66.17,72.41,0,2,1
112,15.57,21.7,0,2,1
113,27.04,37.45,0,1,2
114,16.97,25.43,0,1,2
118,18.25,28.92,0,2,1
115,24.66,40.13,0,2,1
119,25.02,41.13,0,2,1
116,20.17,36.16,0,2,1
117,18.25,28.6,0,2,1
121,17.94,27.41,0,1,2
122,25.06,41.19,0,2,1
120,20.39,36.82,0,2,1
124,18.27,28.37,0,1,2
123,20.32,34.51,0,1,2
126,18.53,29.18,0,2,1
125,19.42,30.81,0,1,2
127,25.36,42.08,0,2,1
130,18.53,29.18,0,2,1
129,20.85,35.62,0,1,2
128,21.21,38.88,0,1,2
134,20.9,37.97,0,2,1
132,19.39,31.25,0,2,1
135,20.32,34.62,0,1,2
131,21.02,36.32,0,1,2
133,20.47,36.75,0,2,1
138,19.48,31.53,0,2,1
136,20.9,38.12,0,2,1
143,19.95,33.15,0,2,1
137,21.65,39.77,0,2,1
140,19.49,31.31,0,2,1
141,21.04,38.34,0,2,1
139,21.24,36.63,0,2,1
142,19.87,32.3,0,2,1
144,20.8,35.57,0,2,1
145,21.28,39.07,0,1,2
146,21.22,36.59,0,2,1
147,21.38,39.19,0,1,2
149,21.39,36.58,0,1,2
151,22.86,42.83,0,1,2
150,20.76,35.47,0,2,1
148,22.41,39.52,0,1,2
152,22.36,41.57,0,1,2
155,20.42,33.51,0,2,1
157,22.8,40.54,0,2,1
158,23.32,44.16,0,2,1
156,22.1,38.58,0,2,1
154,20.6,34.07,0,2,1
159,23.5,44.32,0,1,2
161,22.81,40.35,0,2,1
160,21.28,35.69,0,2,1
162,21.26,35.7,0,2,1
163,23.44,42.13,0,2,1
166,23.52,41.56,0,2,1
164,22.19,38.35,0,2,1
165,22.28,38.84,0,2,1
167,24.01,45.58,0,1,2
168,22.28,38.28,0,2,1
169,22.0,35.05,0,1,2
170,22.42,38.49,0,2,1
171,24.02,43.35,0,2,1
173,23.95,43.16,0,2,1
174,23.04,40.71,0,2,1
175,32.59,46.91,0,2,1
172,32.51,46.73,0,2,1
176,32.94,48.02,0,2,1
177,22.89,39.94,0,2,1
182,26.18,48.17,0,2,1
180,25.11,46.03,0,2,1
178,25.65,47.45,0,2,1
179,23.04,40.0,0,2,1
181,25.69,47.44,0,2,1
183,25.19,46.21,0,2,1
184,24.81,42.1,0,1,2
185,24.23,42.31,0,2,1
189,25.52,42.46,0,2,1
188,26.19,47.83,0,2,1
190,35.29,50.89,0,2,1
191,25.87,43.61,0,1,2
187,26.95,50.51,0,2,1
192,26.72,49.06,0,2,1
193,27.4,50.55,0,2,1
196,28.7,52.16,0,2,1
194,27.1,45.02,0,1,2
198,43.61,54.72,0,2,1
197,40.5,52.5,0,2,1
195,27.83,50.61,0,2,1
199,43.64,55.1,0,2,1
200,43.85,55.13,0,2,1
201,47.02,58.42,0,2,1
204,45.97,56.45,0,2,1
202,45.44,54.11,0,2,1
205,60.21,57.39,0,1,2
203,45.49,53.36,0,1,2
206,62.71,62.2,0,1,2
207,50.43,60.17,0,1,2
208,58.04,68.01,0,2,1
209,56.83,64.64,0,2,1
211,61.27,67.89,0,2,1
210,56.62,64.13,0,2,1
215,66.97,67.85,0,2,1
212,64.71,68.28,0,2,1
213,66.2,69.04,0,2,1
214,68.03,70.28,0,2,1
217,20.47,28.3,0,2,1
216,65.71,71.44,0,2,1
218,20.14,25.28,0,1,2
219,20.04,25.5,0,2,1
220,26.95,36.65,0,1,2
221,21.43,29.23,0,1,2
222,30.09,41.74,0,1,2
223,24.54,39.98,0,1,2
224,22.71,32.39,0,2,1
225,22.72,32.72,0,2,1
227,24.76,40.63,0,1,2
226,30.45,42.75,0,1,2
229,30.49,42.81,0,1,2
228,22.4,31.2,0,1,2
230,24.78,38.31,0,1,2
231,22.73,32.17,0,1,2
232,23.88,34.61,0,1,2
233,22.99,32.97,0,2,1
236,25.31,39.42,0,1,2
234,30.79,43.7,0,1,2
235,27.27,41.67,0,1,2
237,22.99,32.97,0,2,1
238,26.56,39.99,0,1,2
239,23.85,35.05,0,2,1
240,26.63,39.99,0,1,2
241,27.06,41.3,0,1,2
244,27.64,42.62,0,1,2
245,23.94,35.33,0,2,1
242,24.78,38.42,0,1,2
243,27.07,41.48,0,1,2
246,25.7,40.42,0,2,1
247,23.95,35.11,0,2,1
249,24.33,36.1,0,2,1
248,27.15,41.57,0,1,2
251,25.26,39.37,0,2,1
252,27.48,42.3,0,1,2
253,25.68,40.39,0,2,1
250,24.42,36.95,0,2,1
255,26.87,43.31,0,1,2
254,27.57,42.42,0,1,2
257,25.22,39.26,0,2,1
256,25.85,40.38,0,1,2
258,29.09,45.52,0,1,2
259,28.56,44.8,0,1,2
260,25.26,38.75,0,2,1
263,26.56,42.38,0,2,1
262,24.89,37.31,0,2,1
264,28.35,44.3,0,1,2
265,29.66,46.98,0,1,2
267,25.74,39.48,0,2,1
269,25.72,39.5,0,2,1
268,27.28,44.15,0,2,1
266,29.73,47.02,0,1,2
270,27.9,45.93,0,2,1
271,26.65,42.15,0,2,1
272,26.74,42.64,0,2,1
273,27.99,45.36,0,2,1
274,32.63,46.16,0,1,2
277,26.88,42.29,0,2,1
276,26.46,38.85,0,1,2
275,26.74,42.08,0,2,1
278,28.48,47.15,0,2,1
279,32.6,46.29,0,1,2
280,28.41,46.95,0,2,1
281,27.5,44.5,0,2,1
282,32.76,46.72,0,1,2
283,33.09,47.78,0,1,2
284,27.35,43.74,0,2,1
285,33.8,48.98,0,1,2
286,27.5,43.8,0,2,1
287,29.57,49.83,0,2,1
289,35.46,49.84,0,1,2
288,33.56,48.41,0,1,2
292,28.69,46.11,0,2,1
291,29.27,45.9,0,1,2
293,29.78,48.92,0,2,1
290,29.66,50.01,0,2,1
294,35.66,51.3,0,1,2
295,40.5,51.14,0,1,2
297,35.45,50.61,0,1,2
296,29.98,46.26,0,2,1
298,30.33,47.41,0,1,2
299,40.52,51.26,0,1,2
300,40.5,51.14,0,1,2
301,31.57,48.81,0,1,2
302,41.2,52.48,0,1,2
303,41.39,52.79,0,1,2
304,41.32,52.43,0,1,2
305,44.33,54.6,0,1,2
306,44.22,54.62,0,1,2
307,43.8,54.44,0,1,2
309,46.48,53.73,0,1,2
308,47.08,57.98,0,1,2
310,45.4,52.57,0,1,2
311,46.3,56.55,0,1,2
313,62.63,61.41,0,1,2
312,60.13,56.6,0,1,2
314,50.35,59.38,0,1,2
315,58.09,67.39,0,1,2
316,56.88,64.03,0,1,2
319,58.41,67.69,0,1,2
318,61.21,67.18,0,1,2
317,56.67,63.52,0,1,2
320,63.79,68.45,0,1,2
321,64.16,69.63,0,1,2
322,67.54,67.41,0,1,2
324,11.43,18.4,0,1,2
327,11.89,22.86,0,1,2
326,20.78,35.89,0,1,2
325,10.47,19.12,0,2,1
323,66.55,71.48,0,1,2
329,16.39,33.78,0,1,2
328,22.23,38.31,0,1,2
330,13.18,26.0,0,2,1
334,12.86,24.83,0,1,2
331,13.18,26.33,0,2,1
332,22.59,39.31,0,1,2
335,22.63,39.37,0,1,2
333,16.61,34.44,0,1,2
337,13.21,25.75,0,1,2
336,15.26,31.89,0,1,2
339,13.46,26.58,0,2,1
338,14.34,28.23,0,1,2
341,17.5,36.49,0,1,2
343,13.46,26.58,0,2,1
342,15.79,33.0,0,1,2
340,22.93,40.26,0,1,2
344,15.96,33.7,0,1,2
345,14.32,28.66,0,2,1
347,17.16,35.67,0,1,2
346,16.73,34.37,0,1,2
349,17.17,35.86,0,1,2
348,15.26,32.0,0,1,2
350,17.87,37.44,0,1,2
351,14.41,28.94,0,2,1
352,16.17,34.03,0,2,1
355,14.8,29.7,0,2,1
354,17.25,35.95,0,1,2
358,17.58,36.68,0,1,2
356,14.88,30.56,0,2,1
357,15.73,32.98,0,2,1
359,16.14,34.0,0,2,1
360,17.67,36.79,0,1,2
361,17.34,36.89,0,1,2
364,19.15,40.43,0,1,2
362,16.33,33.96,0,1,2
363,15.69,32.87,0,2,1
367,15.53,31.48,0,2,1
365,18.65,39.18,0,1,2
366,15.72,32.36,0,2,1
369,17.03,35.99,0,2,1
368,15.35,30.92,0,2,1
370,17.73,37.95,0,2,1
375,16.19,33.11,0,2,1
371,19.62,41.79,0,1,2
373,16.2,33.09,0,2,1
372,19.79,41.92,0,1,2
374,17.74,37.76,0,2,1
376,18.37,39.54,0,2,1
377,17.11,35.76,0,2,1
381,17.21,35.69,0,2,1
378,17.21,36.25,0,2,1
380,20.3,43.18,0,1,2
382,16.92,32.48,0,1,2
383,17.35,35.89,0,2,1
379,18.45,38.97,0,2,1
384,18.95,40.76,0,2,1
385,22.81,45.01,0,2,1
386,18.88,40.56,0,2,1
388,22.89,45.19,0,2,1
387,17.96,38.11,0,2,1
391,20.58,44.86,0,2,1
390,17.82,37.35,0,2,1
389,23.24,46.3,0,2,1
392,17.96,37.41,0,2,1
393,20.04,43.44,0,2,1
394,20.62,44.84,0,2,1
395,21.11,45.58,0,2,1
396,20.12,43.62,0,2,1
397,19.75,39.48,0,1,2
398,19.15,39.72,0,2,1
399,20.25,42.53,0,2,1
400,21.88,47.92,0,2,1
401,21.12,45.23,0,2,1
402,20.45,39.86,0,2,1
403,34.69,51.29,0,2,1
404,20.81,40.99,0,1,2
407,22.04,42.39,0,1,2
405,21.65,46.47,0,2,1
406,22.33,47.96,0,2,1
408,22.75,48.01,0,2,1
409,23.63,49.57,0,2,1
410,24.92,52.48,0,2,1
411,25.99,53.11,0,2,1
413,43.25,55.53,0,2,1
412,26.27,53.8,0,2,1
414,30.72,57.93,0,1,2
415,44.85,54.51,0,2,1
416,45.07,53.91,0,1,2
417,45.37,56.85,0,2,1
418,59.8,57.95,0,1,2
419,62.3,62.76,0,1,2
420,50.02,60.72,0,1,2
423,56.02,64.53,0,2,1
422,56.23,65.04,0,2,1
424,60.67,68.29,0,2,1
425,64.11,68.68,0,2,1
426,65.6,69.44,0,2,1
427,67.43,70.68,0,2,1
431,20.42,32.81,0,2,1
430,11.5,16.33,0,2,1
428,66.37,68.25,0,2,1
429,65.12,71.84,0,2,1
432,12.9,20.06,0,1,2
433,21.87,35.22,0,2,1
435,14.18,23.22,0,2,1
434,16.09,30.79,0,2,1
436,14.18,23.55,0,2,1
439,13.86,22.03,0,1,2
437,22.23,36.22,0,2,1
438,16.32,31.45,0,2,1
440,22.27,36.28,0,2,1
441,16.24,29.13,0,1,2
443,15.34,25.44,0,1,2
442,14.19,23.0,0,1,2
444,14.45,23.8,0,2,1
446,17.14,33.51,0,1,2
447,16.77,30.25,0,1,2
445,22.57,37.17,0,2,1
448,14.45,23.8,0,2,1
449,16.95,30.95,0,1,2
452,16.82,32.6,0,2,1
451,16.39,31.38,0,2,1
450,15.32,25.88,0,2,1
453,16.24,29.25,0,1,2
454,16.83,32.75,0,2,1
455,17.57,34.4,0,2,1
456,15.41,26.16,0,2,1
457,17.16,31.25,0,2,1
458,15.42,25.93,0,2,1
459,16.96,32.96,0,2,1
460,15.79,26.93,0,2,1
461,15.88,27.78,0,2,1
463,17.21,33.7,0,1,2
462,16.73,30.2,0,2,1
464,17.14,31.22,0,2,1
465,17.3,33.82,0,1,2
470,18.29,36.2,0,1,2
467,17.32,31.2,0,1,2
469,18.78,37.45,0,1,2
466,18.33,34.14,0,1,2
468,16.68,30.09,0,2,1
471,16.72,29.58,0,2,1
472,16.53,28.7,0,2,1
473,16.35,28.14,0,2,1
479,18.74,34.98,0,2,1
474,18.03,33.21,0,2,1
475,18.72,35.16,0,2,1
478,17.2,30.31,0,2,1
477,19.42,38.94,0,1,2
476,19.24,38.79,0,2,1
480,17.18,30.33,0,2,1
481,19.37,36.76,0,2,1
482,18.11,32.98,0,2,1
487,17.92,29.68,0,1,2
486,18.2,32.91,0,2,1
483,18.21,33.47,0,2,1
485,19.93,40.21,0,1,2
484,19.45,36.18,0,2,1
488,18.35,33.12,0,2,1
489,19.95,37.98,0,2,1
490,22.42,41.88,0,2,1
491,19.88,37.78,0,2,1
495,18.82,34.57,0,2,1
492,18.96,35.33,0,2,1
494,22.86,43.17,0,2,1
493,22.5,42.06,0,2,1
497,18.96,34.62,0,2,1
498,21.03,40.66,0,2,1
496,21.57,42.08,0,2,1
501,21.12,40.84,0,2,1
502,20.73,36.73,0,1,2
499,21.61,42.07,0,2,1
503,20.15,36.94,0,2,1
500,22.11,42.79,0,2,1
505,22.88,45.14,0,2,1
506,22.12,42.46,0,2,1
504,21.25,39.75,0,2,1
507,21.44,37.08,0,2,1
509,21.79,38.23,0,1,2
508,34.3,48.17,0,2,1
510,22.64,43.69,0,2,1
511,23.33,45.17,0,2,1
514,24.62,46.78,0,2,1
512,23.03,39.64,0,1,2
513,23.75,45.23,0,2,1
515,25.91,49.7,0,2,1
518,42.86,52.41,0,2,1
519,31.72,55.14,0,1,2
517,27.27,51.02,0,2,1
522,44.99,53.73,0,2,1
521,57.41,50.91,0,2,1
523,59.47,54.93,0,2,1
526,57.06,65.28,0,2,1
520,44.46,51.38,0,2,1
525,49.65,57.74,0,1,2
527,55.85,61.91,0,2,1
534,64.73,68.71,0,2,1
528,55.63,61.41,0,2,1
533,65.99,65.12,0,2,1
529,60.29,65.16,0,2,1
535,17.91,30.86,0,1,2
531,65.22,66.31,0,2,1
532,67.05,67.55,0,2,1
530,63.72,65.56,0,2,1
536,8.34,14.98,0,1,2
537,19.36,33.27,0,1,2
538,13.52,28.75,0,1,2
540,9.63,18.41,0,2,1
541,19.72,34.28,0,1,2
543,9.31,16.95,0,1,2
539,9.63,18.08,0,2,1
542,13.75,29.41,0,1,2
544,19.77,34.34,0,1,2
545,11.7,23.97,0,1,2
547,10.79,20.36,0,1,2
546,9.65,17.83,0,1,2
548,9.9,18.66,0,2,1
549,20.07,35.23,0,1,2
550,14.64,31.46,0,1,2
552,9.9,18.66,0,2,1
553,12.41,25.78,0,1,2
554,10.77,20.74,0,2,1
555,13.03,27.0,0,1,2
556,14.42,30.57,0,1,2
559,15.17,32.37,0,1,2
557,11.7,24.08,0,1,2
558,13.53,28.42,0,1,2
561,12.62,26.11,0,2,1
560,10.86,21.02,0,2,1
562,10.87,20.79,0,2,1
563,13.49,28.28,0,1,2
564,11.25,21.78,0,2,1
566,12.18,25.06,0,2,1
565,11.33,22.64,0,2,1
567,14.11,29.82,0,1,2
568,12.59,26.07,0,2,1
571,12.78,26.04,0,1,2
570,13.79,28.97,0,1,2
569,13.91,29.12,0,1,2
572,12.14,24.95,0,2,1
575,12.17,24.44,0,2,1
574,15.87,33.95,0,1,2
573,16.29,35.4,0,1,2
578,13.48,28.07,0,2,1
577,11.8,23.0,0,2,1
580,16.83,36.57,0,1,2
579,14.18,30.02,0,2,1
582,12.65,25.17,0,2,1
581,16.92,36.89,0,1,2
583,14.19,29.83,0,2,1
585,14.82,31.62,0,2,1
587,13.66,28.33,0,2,1
584,12.64,25.19,0,2,1
586,13.56,27.84,0,2,1
588,14.9,31.04,0,2,1
591,13.36,24.6,0,1,2
589,16.56,35.88,0,2,1
590,13.66,27.77,0,2,1
593,15.4,32.84,0,2,1
594,19.97,40.04,0,2,1
595,15.33,32.64,0,2,1
597,17.67,38.66,0,2,1
596,14.41,30.19,0,2,1
592,13.8,27.97,0,2,1
598,20.41,41.33,0,2,1
599,14.27,29.43,0,2,1
602,16.49,35.52,0,2,1
601,14.41,29.48,0,2,1
605,16.57,35.7,0,2,1
603,17.07,36.92,0,2,1
604,17.56,37.65,0,2,1
600,17.03,36.93,0,2,1
606,16.19,31.56,0,1,2
607,15.6,31.8,0,2,1
608,16.7,34.61,0,2,1
611,16.9,31.94,0,2,1
612,21.07,45.3,0,2,1
610,17.57,37.31,0,2,1
613,17.25,33.07,0,1,2
609,18.33,39.99,0,2,1
614,18.09,38.54,0,2,1
615,18.78,40.03,0,2,1
616,18.49,34.47,0,1,2
621,22.72,45.88,0,2,1
619,21.37,44.56,0,2,1
622,42.81,52.73,0,2,1
620,22.44,45.19,0,2,1
617,19.2,40.09,0,2,1
618,20.08,41.64,0,2,1
623,27.17,50.06,0,1,2
624,26.89,47.14,0,2,1
625,44.64,51.12,0,1,2
631,38.27,57.61,0,2,1
628,61.86,59.96,0,1,2
627,59.36,55.15,0,1,2
629,49.58,57.93,0,1,2
630,39.48,60.97,0,2,1
626,44.94,54.05,0,2,1
632,38.06,57.1,0,2,1
633,41.78,62.27,0,2,1
635,44.35,63.54,0,2,1
634,39.8,61.27,0,2,1
638,41.11,65.14,0,2,1
639,17.14,31.75,0,1,2
636,46.18,64.77,0,2,1
637,45.12,62.34,0,2,1
640,20.94,36.05,0,1,2
641,17.55,34.73,0,1,2
642,18.29,33.46,0,2,1
644,21.3,37.05,0,1,2
643,18.29,33.79,0,2,1
645,17.59,34.94,0,1,2
647,21.34,37.12,0,1,2
646,18.86,36.35,0,1,2
648,17.63,34.71,0,2,1
651,18.57,34.04,0,2,1
650,20.09,39.38,0,1,2
649,18.35,33.41,0,2,1
652,21.64,38.0,0,1,2
654,17.53,34.37,0,2,1
655,18.57,34.04,0,2,1
653,18.04,35.82,0,2,1
659,17.81,35.3,0,2,1
656,17.41,34.29,0,1,2
657,17.86,35.14,0,2,1
662,18.37,36.82,0,2,1
661,17.81,35.45,0,2,1
660,17.79,35.61,0,2,1
663,19.52,36.4,0,2,1
658,17.38,34.08,0,2,1
664,17.4,34.45,0,2,1
668,17.47,34.41,0,2,1
667,18.08,36.0,0,2,1
666,17.94,35.67,0,2,1
670,18.27,36.45,0,2,1
671,17.73,35.29,0,2,1
665,17.43,34.25,0,2,1
669,17.53,34.59,0,2,1
672,18.42,36.72,0,1,2
673,19.1,38.74,0,2,1
674,18.46,36.46,0,2,1
677,19.34,38.95,0,2,1
679,18.81,37.78,0,2,1
678,19.0,38.66,0,2,1
675,18.22,36.82,0,2,1
676,19.94,39.83,0,1,2
680,18.63,37.22,0,2,1
681,18.83,37.6,0,2,1
682,19.2,38.61,0,1,2
684,20.13,41.06,0,2,1
685,19.07,38.34,0,2,1
686,19.54,39.37,0,2,1
683,20.26,41.24,0,2,1
687,19.47,39.41,0,2,1
688,19.5,39.63,0,2,1
691,19.68,39.84,0,2,1
693,19.68,39.84,0,2,1
694,20.25,40.12,0,2,1
690,19.74,40.6,0,2,1
689,19.66,40.04,0,2,1
695,20.17,41.13,0,2,1
692,20.95,42.24,0,1,2
696,20.38,41.68,0,2,1
697,21.62,42.97,0,2,1
698,20.31,41.49,0,2,1
701,22.06,44.26,0,2,1
703,22.66,45.7,0,2,1
699,20.39,42.01,0,2,1
702,20.71,42.56,0,2,1
700,21.7,43.15,0,2,1
704,20.86,42.62,0,2,1
705,21.65,44.69,0,1,2
706,22.42,44.91,0,2,1
707,22.32,46.51,0,2,1
709,22.63,44.91,0,2,1
708,21.6,45.07,0,2,1
710,21.66,44.01,0,2,1
711,22.16,45.04,0,2,1
714,23.21,44.6,0,2,1
712,23.68,47.98,0,2,1
713,22.64,46.72,0,2,1
715,24.84,49.4,0,2,1
717,23.17,47.95,0,2,1
716,23.64,45.9,0,2,1
718,23.86,49.44,0,2,1
719,24.71,46.85,0,2,1
721,25.15,51.05,0,2,1
723,27.51,54.6,0,2,1
720,24.28,49.5,0,2,1
724,27.8,55.29,0,2,1
726,41.6,61.87,0,2,1
725,38.43,58.58,0,2,1
722,27.62,52.91,0,2,1
727,40.03,57.55,0,2,1
729,40.56,59.9,0,2,1
728,52.98,57.09,0,2,1
730,55.04,61.11,0,2,1
731,57.54,65.92,0,2,1
734,51.42,68.09,0,2,1
732,48.02,64.02,0,1,2
733,52.62,71.45,0,2,1
735,51.2,67.58,0,2,1
737,59.29,71.73,0,2,1
736,55.86,71.34,0,2,1
739,62.62,73.72,0,2,1
738,60.79,72.49,0,2,1
740,61.56,71.3,0,2,1
741,60.3,74.89,0,2,1
742,16.91,33.15,0,1,2
743,10.54,26.24,0,2,1
745,3.75,9.39,0,2,1
744,5.67,13.58,0,2,1
746,17.27,34.15,0,1,2
748,4.2,10.44,0,2,1
747,10.77,26.9,0,2,1
751,5.62,13.43,0,2,1
750,7.82,19.52,0,2,1
749,17.31,34.21,0,1,2
753,4.74,11.5,0,2,1
752,5.43,13.44,0,2,1
754,17.61,35.1,0,1,2
756,8.35,20.63,0,2,1
755,11.33,28.01,0,2,1
757,5.5,13.49,0,2,1
759,6.81,16.36,0,2,1
758,8.52,21.34,0,2,1
762,7.82,19.63,0,2,1
760,9.15,22.55,0,2,1
761,10.53,26.12,0,2,1
764,11.28,27.92,0,2,1
767,6.79,16.19,0,2,1
763,9.65,23.97,0,2,1
766,8.71,21.62,0,2,1
765,6.22,15.04,0,2,1
768,9.6,23.83,0,2,1
770,7.43,18.15,0,2,1
771,8.28,20.57,0,2,1
769,6.4,15.89,0,2,1
773,8.69,21.59,0,2,1
774,10.03,24.68,0,2,1
775,9.91,24.53,0,2,1
777,8.17,20.57,0,2,1
778,12.58,31.09,0,2,1
780,7.78,19.6,0,2,1
782,6.88,16.67,0,2,1
783,9.58,23.58,0,2,1
781,6.87,16.79,0,2,1
779,11.98,29.51,0,2,1
784,10.28,25.54,0,2,1
785,12.95,32.12,0,2,1
788,10.29,25.35,0,2,1
790,10.92,27.13,0,2,1
786,13.34,33.02,0,2,1
787,7.81,19.11,0,2,1
791,9.49,23.24,0,2,1
789,7.8,19.12,0,2,1
792,9.58,23.73,0,2,1
793,10.83,26.44,0,2,1
796,7.63,16.4,0,2,1
798,11.5,28.35,0,2,1
795,9.58,23.17,0,2,1
794,12.66,31.39,0,2,1
799,14.86,36.8,0,2,1
797,9.01,21.94,0,2,1
800,11.43,28.15,0,2,1
801,10.34,25.59,0,2,1
802,13.77,34.17,0,2,1
804,9.87,24.38,0,2,1
805,13.13,32.45,0,2,1
806,10.02,24.44,0,2,1
807,12.41,30.92,0,2,1
803,15.37,38.32,0,2,1
808,13.17,32.44,0,2,1
809,13.49,33.05,0,2,1
810,12.5,31.1,0,2,1
811,11.64,26.24,0,1,2
815,13.5,32.71,0,2,1
814,14.43,35.51,0,2,1
813,12.63,30.01,0,2,1
812,11.26,26.97,0,2,1
816,12.59,24.4,0,2,1
817,17.17,40.82,0,2,1
818,12.79,25.4,0,2,1
819,14.02,33.95,0,2,1
820,14.71,35.43,0,2,1
821,15.29,29.01,0,2,1
822,15.13,35.49,0,2,1
823,16.0,37.04,0,2,1
824,17.29,39.96,0,2,1
825,18.36,40.59,0,2,1
826,18.65,41.28,0,2,1
827,26.68,51.59,0,2,1
828,21.43,41.86,0,2,1
831,30.12,52.0,0,2,1
829,22.12,39.4,0,2,1
830,44.79,51.6,0,2,1
832,43.98,55.98,0,1,2
833,46.48,60.79,0,1,2
834,32.85,54.72,0,2,1
836,33.5,49.87,0,2,1
837,33.29,49.36,0,2,1
835,34.71,53.23,0,2,1
838,37.01,54.52,0,2,1
839,35.03,53.53,0,2,1
841,41.41,57.03,0,2,1
842,40.35,54.6,0,2,1
843,36.34,57.39,0,2,1
846,16.83,33.45,0,2,1
844,17.39,34.55,0,1,2
845,16.89,33.1,0,2,1
847,19.53,34.01,0,2,1
850,19.57,34.07,0,2,1
849,18.17,36.78,0,2,1
848,17.43,34.76,0,1,2
851,17.33,34.34,0,2,1
855,19.88,34.96,0,2,1
852,17.3,33.92,0,2,1
853,19.4,39.78,0,2,1
854,16.78,33.07,0,2,1
858,16.82,33.32,0,2,1
857,17.23,33.99,0,2,1
856,16.66,33.85,0,2,1
859,17.08,33.93,0,1,2
863,17.49,35.24,0,2,1
860,17.18,33.77,0,2,1
861,17.05,33.63,0,2,1
862,17.13,33.85,0,2,1
864,17.15,34.02,0,2,1
871,17.17,34.04,0,2,1
870,17.43,34.83,0,2,1
865,17.1,35.1,0,2,1
866,17.73,35.43,0,2,1
867,16.78,33.07,0,2,1
869,17.28,34.23,0,2,1
868,16.78,33.07,0,2,1
874,17.11,33.91,0,2,1
873,17.6,35.01,0,2,1
872,17.03,33.9,0,2,1
875,17.73,35.21,0,1,2
876,18.44,37.31,0,2,1
878,17.55,35.45,0,2,1
877,18.16,36.09,0,2,1
879,18.1,36.72,0,2,1
880,18.28,37.07,0,2,1
881,18.35,37.48,0,2,1
882,18.16,36.6,0,2,1
883,17.98,36.04,0,2,1
885,18.51,37.1,0,1,2

886,18.67,38.06,0,2,1
887,18.54,37.89,0,2,1
