0.000
0.000
0.000
0.000
0.000
1.346
0.792
1.1
5.371
2.5
0.556
1.428
2.515
1.507
2.43
2.739
1.07
4.099
3.169
2.667
3.879
1.726
4.202
3.989
2.5
3.989
1.807
3.299
2.43
1.635
0.000
6.666
2.967
0.929
0.000
1.483
3.626
6.784
5.552
1.593
2.932
1.621
3.268
3.629
0.000
0.000
0.929
3.001
1.646
3.084
2.394
4.079
3.613
3.856
3.766
7.344
2.023
4.164
3.347
6.784
2.716
3.006
3.581
1.073
2.598
5.583
2.514
1.037
1.699
2.002
0.972
5.898
4.638
4.77

1.767
1.214
3.251
3.745
2.215
2.002
3.423
2.638
4.18
1.022
1.791
1.802
0.000
2.209
2.359
1.461
2.053
2.702
0.784
0.362
3.66
3.068
1.635
2.62
5.107
0.905
0.905
0.502
2.24
2.664
4.487
3.329
0.000
0.000
4.653
0.000
0.000
4.49
0.887
2.318
5.95
4.203
3.101
2.089
4.249
2.766
0.946
3.129
3.465
0.543
1.864
3.27
2.856
4.198
0.000
0.000
0.000
5.895
7.909
2.094
1.615
7.214
1.635
1.599
2.031
2.883
1.635
4.742
0.392
7.877
0.543
2.442
1.502
4.412
0.000
0.000
1.239
3.568
2.687
0.702
0.772
3.111
2.742
3.647
2.938
0.000
2.97
0.000
6.699
3.666
4.351
4.351
2.702
2.17
2.311
1.717
1.058
1.964
1.139
1.96
0.835
1.916
1.576
0.000
3.989
0.000
0.835
5.946
1.731
2.659
2.763
2.837
3.998
2.479
2.621
2.96
2.958
1.665
0.000
1.199
0.69
3.298
0.543
0.000
7.868
0.686
0.000
4.623
4.623
0.654
5.941
2.974
2.891
3.141
3.141
3.141
4.579
2.207
3.447
3.141
0.000
5.545
2.534
0.899
0.772
0.000
3.447
2.436
0.000
1.28
2.03
0.000
0.000
0.494
1.507
0.508
1.881
2.389
3.272
1.605
4.691
1.652
4.455
0.000
12.138
2.959
12.138
2.089
2.631
1.972
1.138
1.972
10.341
2.034
2.935
2.208
1.846
0.622
1.138
2.03
3.641
2.181
1.811
3.292
0.000
0.819
4.641
1.077
3.292
1.077
3.15
2.402
2.692
2.022
4.184
2.058
4.184
2.746
5.918
3.571
1.123
4.321
3.409
1.473
2.25
1.815
2.09
3.704
6.13
0.000
3.704
1.997
2.757
5.562
2.829
1.997
3.485
0.000
5.844
5.844
0.000
0.000
5.371
0.654
1.646
1.199
0.654
0.854
1.663
8.908
1.338
